Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
艾哈迈德 阿尔 哈米德 ;320000;YEM;1939;1943;1990;1990;2;1;0;1;0;5;0;L320000;1939;1960;x
阿尔 卡迪尔 阿尔 侯赛尼 ;320001;YEM;1940;1943;1945;1990;2;3;16;2;0;2;0;L320001;1940;1960;x
阿尔 扎卡里 ;320002;YEM;1937;1990;1990;1990;3;2;0;0;0;4;0;L320002;1937;1944;x
巴克利 ;320003;YEM;1930;1990;1990;1990;3;3;32;0;0;5;0;L320003;1930;1940;x
法齐 阿尔 考克吉 ;320004;YEM;1930;1990;1990;1990;3;2;4;0;0;3;0;L320004;1930;1941;x
哈克特 ;320005;YEM;1930;1938;1990;1990;3;3;256;1;0;5;0;L320005;1930;1942;x
侯赛尼 阿尔 哈米德 ;320006;YEM;1930;1930;1990;1990;2;2;0;0;0;5;0;L320006;1930;1943;x
莱格特 ;320007;YEM;1930;1930;1990;1990;2;2;1;0;0;4;0;L320007;1930;1940;x
曼苏尔 阿尔 巴德尔 ;320008;YEM;1943;1946;1990;1990;2;2;1;1;0;5;0;L320008;1943;1960;x
蒙哥马利-克莱夫斯 ;320009;YEM;1930;1930;1990;1990;2;3;2;0;0;5;0;L320009;1930;1940;x
穆萨 艾哈迈德 ;320010;YEM;1938;1990;1990;1990;3;2;4;0;0;4;0;L320010;1938;1943;x
波因特 ;320011;YEM;1941;1943;1990;1990;2;3;128;1;0;5;0;L320011;1941;1960;x
拉西 ;320012;YEM;1930;1990;1990;1990;3;2;64;0;0;3;0;L320012;1930;1942;x
舒克里 ;320013;YEM;1930;1930;1930;1990;1;2;513;1;0;4;0;L320013;1930;1939;x
斯平尔斯 帕夏 ;320014;YEM;1930;1930;1990;1990;2;3;1;1;0;5;0;L320014;1930;1941;x
叶海亚 阿尔 哈米德 ;320015;YEM;1930;1930;1930;1930;0;2;513;1;0;5;0;L320015;1930;1960;x
特里劳尼 ;320016;YEM;1930;1939;1942;1990;2;3;0;2;0;5;1;L320016;1930;1960;x
迪克逊 ;320017;YEM;1941;1990;1990;1990;3;3;4096;0;0;5;2;L320017;1941;1946;x
吉贝斯 ;320018;YEM;1939;1990;1990;1990;3;3;0;0;0;5;2;L320018;1939;1946;x
哈留克 ;320019;YEM;1939;1941;1990;1990;3;2;0;1;0;3;2;L320019;1939;1960;x
波因特 ;320020;YEM;1941;1943;1990;1990;2;2;0;1;0;5;2;L320020;1941;1960;x
斯平尔斯 帕夏 ;320021;YEM;1930;1930;1990;1990;2;2;0;0;0;5;2;L320021;1930;1941;x
