Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿瑙德 ;380000;VIC;1939;1942;1990;1990;2;4;2;2;0;4;0;L380000;1939;1944;x
奥代 ;380001;VIC;1930;1938;1943;1990;2;5;1;3;0;4;0;L380001;1930;1960;x
巴劳 ;380002;VIC;1943;1990;1990;1990;3;4;0;1;0;4;0;L380002;1943;1946;x
巴泰勒米 ;380003;VIC;1942;1990;1990;1990;3;4;1;1;0;3;0;L380003;1942;1970;x
布里杜 ;380004;VIC;1930;1930;1990;1990;2;4;0;1;0;5;0;L380004;1930;1960;x
布罗卡尔 ;380005;VIC;1939;1990;1990;1990;3;5;128;1;0;5;0;L380005;1939;1943;x
卡莱斯 ;380006;VIC;1930;1938;1990;1990;2;4;1;2;0;4;0;L380006;1930;1943;x
科尔森 ;380008;VIC;1930;1930;1930;1990;1;6;2;1;0;2;0;L380008;1930;1960;x
德 布瓦西厄 德 吕涅 ;380009;VIC;1939;1990;1990;1990;3;5;4;1;0;5;0;L380009;1939;1960;x
德 叙沃特 ;380010;VIC;1939;1941;1990;1990;2;4;514;2;0;4;0;L380010;1939;1943;x
德 格里福莱特 德 劳里蒙特 ;380011;VIC;1943;1990;1990;1990;3;4;256;1;0;3;0;L380011;1943;1945;x
德伯尼 ;380012;VIC;1937;1942;1990;1990;2;6;514;2;0;3;0;L380012;1937;1960;x
登茨 ;380013;VIC;1930;1930;1938;1990;1;4;256;3;0;3;0;L380013;1930;1945;x
德马兹 ;380014;VIC;1930;1939;1990;1990;2;4;0;2;0;4;0;L380014;1930;1960;x
德 韦尔迪拉克 ;380015;VIC;1930;1938;1941;1990;1;6;1;3;0;5;0;L380015;1930;1960;x
杜芒 ;380016;VIC;1930;1930;1930;1990;1;4;514;1;0;4;0;L380016;1930;1948;x
迪比松 ;380017;VIC;1930;1930;1939;1990;1;4;0;2;0;3;0;L380017;1930;1960;x
弗尔维 ;380019;VIC;1938;1939;1990;1990;2;4;1;2;0;4;0;L380019;1938;1960;x
菲诺 ;380020;VIC;1941;1943;1990;1990;2;4;1;2;0;4;0;L380020;1941;1960;x
弗朗索瓦 ;380021;VIC;1937;1990;1990;1990;3;5;257;1;0;4;0;L380021;1937;1960;x
洪齐格 ;380022;VIC;1930;1930;1930;1990;1;8;3;2;0;2;0;L380022;1930;1960;x
于佩尔 ;380023;VIC;1942;1990;1990;1990;3;4;0;1;0;4;0;L380023;1942;1960;x
凯梅 ;380024;VIC;1939;1990;1990;1990;3;4;1;1;0;4;0;L380024;1939;1960;x
劳雷 ;380025;VIC;1930;1930;1938;1990;1;5;2;2;0;5;0;L380025;1930;1946;x
勒莫尼耶 ;380026;VIC;1937;1943;1990;1990;2;5;1;2;0;4;0;L380026;1937;1945;x
梅尔 ;380027;VIC;1938;1941;1990;1990;2;4;0;2;0;5;0;L380027;1938;1949;x
诺盖斯 ;380028;VIC;1930;1930;1930;1990;1;5;514;1;0;4;0;L380028;1930;1960;x
贝当 ;380029;VIC;1930;1930;1930;1930;0;6;514;1;0;5;0;L380029;1930;1960;x
皮奥德 ;380030;VIC;1942;1990;1990;1990;3;6;3;1;0;5;0;L380030;1942;1945;x
萨巴捷 ;380031;VIC;1942;1944;1990;1990;3;5;1;2;0;4;0;L380031;1942;1960;x
魏甘德 ;380032;VIC;1930;1930;1930;1990;1;7;514;1;0;5;0;L380032;1930;1942;x
阿布里亚尔 ;380033;VIC;1930;1939;1940;1990;2;5;4096;2;0;5;1;L380033;1930;1960;x
达朗 ;380034;VIC;1930;1930;1930;1941;1;7;4096;3;0;5;1;L380034;1930;1942;x
德古 ;380035;VIC;1930;1939;1990;1990;2;6;1536;2;0;4;1;L380035;1930;1960;x
德 热弗里耶 ;380036;VIC;1941;1990;1990;1990;3;4;0;1;0;5;1;L380036;1941;1960;x
德 拉博德 ;380037;VIC;1930;1930;1938;1990;1;4;0;2;0;5;1;L380037;1938;1960;x
埃斯库迭尔 ;380038;VIC;1938;1990;1990;1990;3;4;0;1;0;5;1;L380038;1938;1943;x
埃斯特瓦 ;380039;VIC;1930;1930;1940;1990;1;5;1024;2;0;4;1;L380039;1930;1960;x
让苏尔 ;380040;VIC;1930;1937;1940;1990;2;7;8192;3;0;5;1;L380040;1930;1942;x
戈德弗鲁瓦 ;380041;VIC;1930;1940;1990;1990;2;4;8704;2;0;5;1;L380041;1930;1943;x
伊伯特 ;380042;VIC;1942;1944;1990;1990;2;4;0;2;0;5;1;L380042;1942;1960;x
吕克 ;380043;VIC;1930;1939;1990;1990;2;4;0;2;0;5;1;L380043;1930;1960;x
巴尔图斯 ;380044;VIC;1937;1990;1990;1990;3;4;0;1;0;5;2;L380044;1937;1960;x
贝热雷 ;380045;VIC;1938;1941;1990;1990;2;5;0;2;0;5;2;L380045;1938;1960;x
布尔斯卡 ;380046;VIC;1938;1942;1990;1990;2;5;16384;2;0;5;2;L380046;1938;1960;x
克洛斯特曼 ;380047;VIC;1943;1990;1990;1990;3;4;4096;1;0;5;2;L380047;1943;1960;x
d'阿瑙德 德 维特罗勒 ;380048;VIC;1930;1939;1990;1990;2;6;0;2;0;5;2;L380048;1930;1960;x
德 古瓦 德 梅齐拉克 ;380049;VIC;1942;1990;1990;1990;3;4;0;1;0;5;2;L380049;1942;1960;x
