Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿兰多斯 维拉 ;170000;BOL;1945;1990;1990;1990;3;2;256;0;0;5;0;L170000;1945;1960;x
巴利维安 罗雅斯 ;170001;BOL;1930;1942;1946;1990;2;4;64;2;0;3;0;L170001;1930;1947;x
毕尔巴鄂 罗亚 ;170002;BOL;1939;1944;1990;1990;3;4;256;1;0;4;0;L170002;1939;1960;x
布兰科 加林多 ;170003;BOL;1930;1940;1990;1990;2;3;128;1;0;3;0;L170003;1930;1946;x
布施 贝塞拉 ;170004;BOL;1930;1930;1990;1990;2;5;16;1;0;4;0;L170004;1930;1939;x
查孔 莫拉莱斯 ;170005;BOL;1944;1990;1990;1990;3;3;256;0;0;3;0;L170005;1944;1960;x
爱德华多 桑谢斯 ;170006;BOL;1945;1990;1990;1990;3;3;0;0;0;4;0;L170006;1945;1960;x
弗朗哥 拉菲尔 ;170007;BOL;1930;1941;1946;1990;2;3;0;2;0;4;0;L170007;1930;1947;x
孔特 ;170008;BOL;1930;1930;1930;1990;1;3;0;0;0;3;0;L170008;1930;1938;x
利马尔 兰扎 ;170009;BOL;1930;1930;1941;1990;2;3;2;1;0;5;0;L170009;1930;1943;x
洛佩斯 y 洛佩斯 ;170010;BOL;1943;1947;1990;1990;3;3;1;1;0;3;0;L170010;1943;1947;x
马尔扎纳 雷耶斯 ;170011;BOL;1930;1930;1990;1990;2;5;544;1;0;4;0;L170011;1930;1940;x
蒙耶 吉特雷斯 ;170012;BOL;1942;1945;1947;1990;2;4;4;2;0;4;0;L170012;1943;1960;x
蒙塔尔沃 鲁伊斯 ;170013;BOL;1938;1940;1990;1990;3;3;1;1;0;3;0;L170013;1938;1944;x
莫拉莱斯 若雷吉 ;170014;BOL;1937;1990;1990;1990;3;3;0;0;0;5;0;L170014;1937;1946;x
奥万多 坎迪亚 ;170015;BOL;1930;1939;1990;1990;2;3;0;1;0;2;0;L170015;1930;1947;x
帕斯托 巴尔迪维西奥 ;170016;BOL;1942;1990;1990;1990;3;3;0;0;0;3;0;L170016;1944;1960;x
佩尼亚兰达 德尔 卡斯蒂略 ;170017;BOL;1930;1930;1930;1940;1;3;4;1;0;4;0;L170017;1930;1944;x
平托 桑切斯 ;170018;BOL;1943;1990;1990;1990;3;4;0;0;0;3;0;L170018;1943;1960;x
金塔尼利亚 基罗加 ;170019;BOL;1930;1930;1990;1990;2;3;1;0;0;4;0;L170019;1930;1940;x
萨利纳斯 阿罗马约 ;170020;BOL;1930;1930;1990;1990;2;3;2;0;0;5;0;L170020;1930;1945;x
托罗 鲁伊洛瓦 ;170021;BOL;1930;1930;1930;1990;1;3;0;0;0;5;0;L170021;1930;1941;x
维拉 古铁雷斯 ;170022;BOL;1930;1990;1990;1990;3;3;256;0;0;3;0;L170022;1930;1942;x
比利亚罗埃尔 洛佩斯 ;170023;BOL;1938;1940;1990;1990;2;4;32;1;0;4;0;L170023;1938;1944;x
阿兰查 巴苏托 ;170024;BOL;1944;1946;1990;1990;3;3;1024;1;0;4;1;L170024;1944;1960;x
阿兰多斯 维拉 ;170025;BOL;1945;1990;1990;1990;3;3;0;0;0;5;1;L170025;1945;1960;x
伊巴拉 华雷斯 ;170026;BOL;1940;1945;1990;1990;2;3;0;1;0;5;1;L170026;1943;1960;x
马尔扎纳 雷耶斯 ;170027;BOL;1930;1930;1990;1990;2;3;512;1;0;4;1;L170027;1930;1940;x
阿兰查 巴苏托 ;170028;BOL;1943;1946;1990;1990;3;3;131072;1;0;4;2;L170028;1943;1960;x
毕尔巴鄂 罗亚 ;170029;BOL;1939;1990;1990;1990;3;3;16384;0;0;4;2;L170029;1939;1960;x
格拉夫尔维兹 加西亚 ;170030;BOL;1944;1990;1990;1990;3;3;16384;0;0;5;2;L170030;1944;1960;x
伊巴拉 华雷斯 ;170031;BOL;1940;1945;1990;1990;3;3;131072;1;0;5;2;L170031;1943;1960;x
约尔丹 阿梅罗 ;170032;BOL;1941;1946;1990;1990;2;3;32768;1;0;3;2;L170032;1941;1960;x
帕翁 奥乔亚 ;170033;BOL;1930;1930;1990;1990;2;5;4096;1;0;5;2;L170033;1930;1941;x
萨拉莱吉 桑谢斯 ;170034;BOL;1943;1990;1990;1990;3;3;0;0;0;5;2;L170034;1943;1960;x
维拉 古铁雷斯 ;170035;BOL;1930;1990;1990;1990;3;3;0;0;0;3;2;L170035;1930;1942;x
