Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿卜杜勒 拉赫曼 ;565000;MLY;1930;1930;1945;1990;2;4;1;1;0;5;0;M565030;1930;1960;x
阿尔-马胡姆 ;565001;MLY;1938;1990;1990;1990;3;4;4;0;0;5;0;L565001;1938;1960;x
阿尔-曼苏尔 ;565002;MLY;1930;1941;1990;1990;2;4;1;1;0;5;0;M565031;1930;1960;x
巴德利沙阿 ;565003;MLY;1930;1990;1990;1990;3;4;1;0;0;5;0;M565032;1930;1960;x
巴辛斯多科 ;565004;MLY;1940;1990;1990;1990;3;3;2;0;0;5;0;L565004;1940;1960;x
贝萨尔 ;565005;MLY;1930;1990;1990;1990;3;6;528;1;0;5;0;M565024;1930;1943;x
比曼图拉 ;565006;MLY;1945;1990;1990;1990;3;3;1;0;0;5;0;L565006;1945;1960;x
布鲁克-波帕姆 ;565007;MLY;1941;1941;1941;1990;1;5;513;3;0;5;0;L1051;1941;1944;x
多比 ;565008;MLY;1930;1940;1990;1990;2;5;2;1;0;5;0;M565007;1930;1960;x
雪兰莪州的吉亚斯 ;565009;MLY;1930;1990;1990;1990;3;4;32;0;0;5;0;L565009;1930;1945;x
哈米德 沙阿 ;565010;MLY;1930;1930;1990;1990;2;4;514;1;0;5;0;M565029;1930;1943;x
丁加奴的 伊斯梅尔殿下 ;565011;MLY;1938;1941;1945;1990;1;4;64;2;0;5;0;L565011;1938;1960;x
吉兰丹的 易卜拉欣四世 ;565012;MLY;1930;1990;1990;1990;3;3;0;0;0;5;0;M565014;1930;1960;x
基恩 ;565013;MLY;1939;1990;1990;1990;3;6;256;0;0;5;0;L565013;1939;1960;x
穆赫德 ;565014;MLY;1945;1990;1990;1990;3;3;2;0;0;5;0;L565014;1945;1960;x
彭亨的 穆斯泰因 ;565015;MLY;1930;1990;1990;1990;3;6;528;1;0;5;0;L565015;1930;1960;x
珀西瓦尔 ;565016;MLY;1930;1939;1941;1990;2;4;2;2;0;5;0;M565008;1930;1942;x
玻璃市州的 普特拉 ;565017;MLY;1930;1930;1941;1990;1;4;128;1;0;5;0;M565035;1930;1960;x
雪兰莪州的 苏莱曼 ;565018;MLY;1930;1930;1930;1990;1;4;512;0;0;5;0;L565018;1930;1939;x
坦普勒 ;565019;MLY;1942;1944;1945;1990;1;6;4;3;0;5;0;M565034;1942;1960;x
扬 ;565020;MLY;1942;1990;1990;1990;3;3;2;0;0;5;0;M565021;1942;1960;x
阿彻利 ;565021;MLY;1930;1930;1990;1990;2;5;4096;1;0;5;1;M565009;1930;1960;x
格尼 ;565022;MLY;1939;1942;1990;1990;2;4;4096;1;0;5;1;M565003;1939;1960;x
克尔 ;565023;MLY;1940;1990;1990;1990;3;5;2048;0;0;5;1;L565023;1940;1946;x
拉赫曼 阿里 ;565024;MLY;1930;1990;1990;1990;3;3;0;0;0;5;1;M565036;1930;1960;x
图恩 拉赫曼 ;565025;MLY;1943;1946;1990;1990;2;3;0;1;0;5;1;M565030;1943;1960;x
淡边的 通卡 ;565026;MLY;1941;1990;1990;1990;3;3;0;0;0;5;1;M565028;1941;1960;x
玻璃市州的 乌尔-莱尔 ;565027;MLY;1930;1930;1990;1990;2;3;0;1;0;5;1;M565037;1930;1943;x
耀 ;565028;MLY;1945;1990;1990;1990;3;3;0;0;0;5;1;L565028;1945;1960;x
布里顿 ;565029;MLY;1930;1990;1990;1990;3;5;4096;0;0;5;2;L565029;1930;1943;x
春 ;565030;MLY;1945;1990;1990;1990;3;3;0;0;0;5;2;L565030;1945;1960;x
雪兰莪州的 希萨姆二世 ;565031;MLY;1930;1930;1990;1990;2;4;131072;1;0;5;2;M565039;1930;1944;x
贾曼 ;565032;MLY;1930;1938;1942;1990;1;5;4096;2;0;5;2;M565010;1930;1960;x
麦克唐纳 ;565033;MLY;1938;1942;1990;1990;2;5;16384;1;0;5;2;L565033;1938;1960;x
山 ;565034;MLY;1941;1990;1990;1990;3;4;65536;0;0;5;2;L565034;1941;1960;x
斯蒂芬森 ;565035;MLY;1939;1990;1990;1990;3;5;8192;0;0;5;2;L565035;1939;1960;x
旺 ;565036;MLY;1930;1990;1990;1990;3;4;32768;0;0;5;2;M565038;1930;1960;x
