Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿珀特 ;535000;EQA;1930;1939;1990;1990;2;3;1;1;0;5;0;M535018;1930;1960;x
博卡萨 ;535001;EQA;1943;1946;1990;1990;2;2;1;1;0;5;0;M535017;1943;1960;x
布希内-塞罗伊勒斯 ;535002;EQA;1941;1990;1990;1990;3;4;16;1;0;5;0;L535002;1941;1960;x
布鲁内 德 萨勒格内 ;535003;EQA;1937;1942;1990;1990;2;5;256;1;0;5;0;L535003;1937;1960;x
科巴亚 ;535004;EQA;1945;1990;1990;1990;3;2;32;0;0;5;0;L535004;1945;1960;x
科塞约 ;535005;EQA;1930;1990;1990;1990;3;2;2;0;0;5;0;M535026;1930;1960;x
朗格卢瓦 德 巴齐亚克 ;535006;EQA;1940;1990;1990;1990;3;3;2;0;0;5;0;L535006;1940;1960;x
马让迪 ;535007;EQA;1939;1943;1990;1990;2;3;4;1;0;5;0;M535024;1939;1960;x
芒加尔 ;535008;EQA;1945;1990;1990;1990;3;2;256;0;0;5;0;M535028;1945;1960;x
普鲁福斯特 ;535009;EQA;1942;1990;1990;1990;3;3;32;0;0;5;0;M535029;1942;1960;x
圣-马尔特 ;535010;EQA;1930;1939;1942;1990;1;3;64;2;0;5;0;M535007;1930;1960;x
索托 ;535011;EQA;1930;1942;1990;1990;2;2;256;1;0;5;0;M535009;1930;1960;x
芒加尔 ;535012;EQA;1945;1990;1990;1990;3;1;0;0;0;5;1;M535028;1945;1960;x
索托 ;535013;EQA;1930;1942;1990;1990;2;3;4096;1;0;5;1;M535009;1930;1960;x
舍尔雷尔 ;535014;EQA;1930;1990;1990;1990;3;3;1024;0;0;5;1;L535014;1930;1942;x
巴金德里 ;535015;EQA;1944;1990;1990;1990;3;2;0;0;0;5;2;M535030;1944;1960;x
丹尼斯 ;535016;EQA;1930;1941;1990;1990;2;3;4096;1;0;5;2;M535010;1930;1960;x
拉丰 ;535017;EQA;1942;1990;1990;1990;3;3;0;0;0;5;2;L535017;1942;1960;x
普鲁福斯特 ;535018;EQA;1942;1990;1990;1990;3;2;0;0;0;5;2;M535029;1942;1960;x
