Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
巴斯廷 ;68000;BEL;1938;1990;1990;1990;3;4;0;0;0;5;0;L68000;1938;1960;x
贝尔内特斯 ;68001;BEL;1930;1990;1990;1990;3;3;0;0;0;5;0;L68001;1930;1939;x
沙尔多内 ;68002;BEL;1930;1930;1990;1990;2;5;256;0;0;2;0;L68002;1930;1960;x
科林斯 ;68003;BEL;1930;1930;1938;1990;1;4;513;2;0;5;0;L68003;1930;1960;x
多弗雷纳 德 拉 舍瓦莱里 ;68004;BEL;1930;1942;1990;1990;2;3;0;1;0;5;0;L68004;1930;1960;x
德 布叙-沃尔考特 ;68005;BEL;1930;1930;1945;1990;2;3;2;1;0;5;0;L68005;1930;1946;x
德 格雷弗 ;68006;BEL;1939;1990;1990;1990;3;3;0;0;0;5;0;L68006;1939;1960;x
德 克拉厄 ;68007;BEL;1930;1930;1990;1990;2;3;2;0;0;5;0;L68007;1930;1939;x
德方丹 ;68008;BEL;1930;1939;1990;1990;2;3;2;1;0;5;0;L68008;1930;1960;x
丹尼斯 ;68009;BEL;1930;1937;1990;1990;2;3;2;1;0;5;0;L68009;1930;1960;x
德斯坎佩 ;68010;BEL;1942;1990;1990;1990;3;4;1;0;0;5;0;L68010;1942;1960;x
德鲁贝尔 ;68011;BEL;1930;1990;1990;1990;3;6;513;2;0;5;0;L68011;1930;1939;x
迪托伊 ;68012;BEL;1942;1990;1990;1990;3;3;64;0;0;5;0;L68012;1942;1960;x
杰拉尔德 ;68013;BEL;1930;1942;1990;1990;2;5;2;1;0;5;0;L68013;1930;1960;x
让森斯 ;68014;BEL;1944;1990;1990;1990;3;3;1;0;0;5;0;L68014;1944;1960;x
凯亚尔茨 ;68015;BEL;1930;1930;1990;1990;2;4;2;0;0;5;0;L68015;1930;1960;x
利布雷希特 ;68016;BEL;1937;1990;1990;1990;3;3;128;0;0;5;0;L68016;1937;1960;x
米谢 ;68017;BEL;1930;1940;1990;1990;2;3;128;1;0;5;0;L68017;1930;1960;x
米希尔斯 ;68018;BEL;1930;1930;1990;1990;2;5;2;0;0;5;0;L68018;1930;1960;x
纳伊滕 ;68019;BEL;1930;1930;1990;1990;2;5;513;1;0;5;0;L68019;1930;1939;x
皮尔 ;68020;BEL;1937;1942;1990;1990;2;5;16;1;0;5;0;L68020;1937;1960;x
皮龙 ;68021;BEL;1939;1941;1990;1990;2;5;128;1;0;5;0;L68021;1939;1960;x
塞利耶 德 莫兰维勒 ;68022;BEL;1930;1930;1990;1990;2;3;514;1;0;5;0;L68022;1930;1960;x
西克斯 ;68023;BEL;1940;1990;1990;1990;3;3;0;0;0;5;0;L68023;1940;1960;x
斯特赖敦克 德 比克尔 ;68024;BEL;1930;1930;1930;1940;1;5;2;3;0;5;0;L68024;1930;1946;x
的里雅斯特 ;68025;BEL;1930;1990;1990;1990;3;3;64;0;0;5;0;L68025;1930;1960;x
范 科贝尔 ;68026;BEL;1930;1930;1990;1990;2;5;513;1;0;5;0;L68026;1930;1960;x
范 德恩 伯根 ;68027;BEL;1930;1930;1930;1990;1;3;2;0;0;5;0;L68027;1930;1960;x
