Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿尔贝托 韦南西奥 ;31000;BRA;1943;1990;1990;1990;3;4;1;0;0;2;0;L31000;1943;1960;x
阿尔维斯 马里尼奥 ;31001;BRA;1930;1930;1941;1990;1;4;0;1;0;2;0;L31001;1930;1946;x
奥雷利奥 德 蒙泰罗 ;31002;BRA;1930;1930;1990;1990;2;4;514;1;0;2;0;L31002;1930;1938;x
巴兰塔 德 阿塞韦多 ;31003;BRA;1930;1938;1990;1990;2;5;1;1;0;2;0;L31003;1930;1943;x
巴尔博萨 ;31004;BRA;1939;1990;1990;1990;3;6;256;0;0;2;0;L31004;1939;1960;x
博尔格斯 达 丰塞卡 内托 ;31005;BRA;1944;1990;1990;1990;3;5;1;0;0;2;0;L31005;1944;1960;x
卡尔多索 ;31006;BRA;1938;1943;1990;1990;2;4;1;1;0;2;0;L31006;1938;1960;x
卡夏诺 ;31007;BRA;1945;1990;1990;1990;3;4;0;0;0;2;0;L31007;1945;1960;x
卡斯泰洛 布兰卡 ;31008;BRA;1940;1942;1990;1990;2;6;4;1;0;2;0;L31008;1940;1946;x
查达威克 德 拉瓦拉德 ;31009;BRA;1930;1930;1990;1990;2;4;0;0;0;2;0;L31009;1930;1941;x
科埃略 内托 ;31010;BRA;1937;1944;1990;1990;3;6;128;1;0;2;0;L31010;1937;1947;x
科代罗 德 法里亚斯 ;31011;BRA;1930;1940;1942;1990;1;6;1;2;0;2;0;L31011;1930;1960;x
科斯塔 é 席尔瓦 ;31012;BRA;1942;1947;1949;1951;1;6;4;3;0;2;0;L31012;1942;1960;x
d'阿林科特 丰塞卡 ;31013;BRA;1930;1930;1990;1990;2;5;2;0;0;2;0;L31013;1930;1945;x
达 伽马 莱罗斯 ;31014;BRA;1937;1942;1990;1990;2;4;128;1;0;2;0;L31014;1937;1960;x
达 席尔瓦 ;31015;BRA;1930;1938;1990;1990;2;5;544;2;0;2;0;L31015;1930;1946;x
德 阿西斯 ;31016;BRA;1938;1941;1943;1990;2;6;2;2;0;2;0;L31016;1938;1960;x
德 苏扎 丹塔斯 德 梅洛 ;31017;BRA;1930;1990;1990;1990;3;4;0;0;0;2;0;L31017;1930;1940;x
迪莱曼多 德 阿西斯 ;31018;BRA;1930;1939;1990;1990;2;4;0;1;0;2;0;L31018;1930;1960;x
多 纳西门托 ;31019;BRA;1941;1990;1990;1990;3;6;16;0;0;2;0;L31019;1941;1947;x
多 纳西门托 林斯 ;31020;BRA;1930;1990;1990;1990;3;4;0;0;0;2;0;L31020;1930;1944;x
多斯 桑托斯 ;31021;BRA;1938;1945;1990;1990;3;5;256;1;0;2;0;L31021;1938;1960;x
法尔科内罗 达 库尼亚 ;31022;BRA;1941;1990;1990;1990;3;4;0;0;0;2;0;L31022;1941;1960;x
费尔南德斯 达 席尔瓦 ;31023;BRA;1938;1942;1990;1990;2;4;256;1;0;2;0;L31023;1938;1960;x
菲格雷多 ;31024;BRA;1937;1941;1990;1990;2;6;0;0;0;2;0;L31024;1937;1946;x
菲乌萨 德 卡斯特罗 ;31025;BRA;1938;1941;1990;1990;2;6;4;1;0;2;0;L31025;1938;1960;x
弗洛里亚诺 德 利马 布雷纳 ;31026;BRA;1939;1990;1990;1990;3;6;4;1;0;2;0;L31026;1939;1947;x
加斯帕 杜特拉 ;31027;BRA;1930;1930;1930;1930;0;6;0;2;0;2;0;L31027;1930;1946;x
格洛伯 比埃拉 ;31028;BRA;1943;1990;1990;1990;3;5;64;0;0;2;0;L31028;1943;1960;x
戈埃斯 德普伊 ;31029;BRA;1938;1990;1990;1990;3;4;256;0;0;2;0;L31029;1938;1960;x
戈埃斯 蒙泰罗 ;31030;BRA;1930;1930;1942;1990;1;4;0;1;0;2;0;L31030;1930;1960;x
吉马良斯 ;31031;BRA;1939;1990;1990;1990;3;6;32;0;0;2;0;L31031;1939;1960;x
克罗纳 ;31032;BRA;1930;1930;1938;1990;1;6;528;2;0;2;0;L31032;1930;1942;x
科普 ;31033;BRA;1930;1939;1990;1990;2;4;128;1;0;2;0;L31033;1930;1945;x
莱唐 德 卡瓦略 ;31034;BRA;1937;1940;1990;1990;2;4;1;1;0;2;0;L31034;1937;1947;x
洛佩斯 韦拉 ;31035;BRA;1930;1939;1990;1990;3;6;0;1;0;2;0;L31035;1930;1945;x
马什卡雷尼亚斯 德 莫雷斯 ;31036;BRA;1930;1930;1939;1944;1;6;1;3;0;2;0;L31036;1930;1960;x
