Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿道夫 ;549000;OTT;1938;1990;1990;1990;3;4;516;1;0;5;0;L549000;1938;1944;x
阿尔-侯赛尼 ;549001;OTT;1941;1990;1990;1990;3;3;256;0;0;5;0;L549001;1941;1960;x
阿诺德 ;549002;OTT;1938;1990;1990;1990;3;3;0;0;0;5;0;L549002;1938;1945;x
阿申布兰德 ;549003;OTT;1939;1990;1990;1990;3;4;2;0;0;5;0;L549003;1939;1960;x
阿夫尼 帕夏 ;549004;OTT;1930;1930;1930;1990;1;4;514;1;0;5;0;M549014;1930;1943;x
巴伦德斯 ;549005;OTT;1941;1990;1990;1990;3;4;0;0;0;5;0;L549005;1941;1960;x
巴尔特基 ;549006;OTT;1940;1990;1990;1990;3;5;128;0;0;5;0;L549006;1940;1944;x
巴顿 ;549007;OTT;1941;1990;1990;1990;3;3;4;0;0;5;0;L549007;1941;1960;x
比尔哈次 ;549008;OTT;1939;1990;1990;1990;3;3;256;0;0;5;0;L549008;1939;1960;x
比纳克 帕夏 ;549009;OTT;1938;1990;1990;1990;3;2;0;0;0;5;0;L549009;1938;1960;x
博纳茨 ;549010;OTT;1941;1990;1990;1990;3;4;128;0;0;5;0;L549010;1941;1960;x
博罗夫斯基 ;549011;OTT;1941;1990;1990;1990;3;3;1;0;0;5;0;L549011;1941;1960;x
布劳尔 ;549012;OTT;1938;1990;1990;1990;3;6;576;1;0;5;0;L549012;1938;1944;x
布劳米勒 ;549013;OTT;1941;1990;1990;1990;3;4;16;0;0;5;0;L549013;1941;1960;x
布鲁格施 贝 ;549014;OTT;1930;1990;1990;1990;3;3;32;0;0;5;0;L549014;1930;1960;x
布赫 ;549015;OTT;1940;1940;1990;1990;2;2;0;0;0;5;0;L549015;1940;1960;x
布尔夏德 ;549016;OTT;1939;1942;1944;1990;1;5;64;3;0;5;0;L549016;1939;1946;x
切蒂诺克 ;549017;OTT;1939;1990;1990;1990;3;4;24;0;0;5;0;L549017;1939;1960;x
康拉迪 ;549018;OTT;1939;1990;1990;1990;3;4;4;0;0;5;0;L549018;1939;1960;x
埃克哈特 ;549019;OTT;1940;1990;1990;1990;3;3;2;0;0;5;0;L549019;1940;1960;x
埃德海姆 帕夏 ;549020;OTT;1930;1940;1990;1990;3;3;0;1;0;5;0;L549020;1930;1960;x
埃伦贝格 ;549021;OTT;1940;1990;1990;1990;3;4;16;0;0;5;0;L549021;1940;1945;x
