Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿登-克拉克 ;553000;RHO;1930;1930;1990;1990;2;4;1;0;0;5;0;M551008;1930;1960;x
布拉德肖 ;553001;RHO;1942;1990;1990;1990;3;4;4;0;0;5;0;L1046;1942;1960;x
卡佩尔-邓恩 ;553002;RHO;1930;1930;1990;1990;2;5;128;1;0;5;0;M553040;1941;1960;x
卡林顿 ;553003;RHO;1930;1930;1930;1990;1;4;514;1;0;5;0;M553008;1930;1941;x
克里斯蒂安森 ;553004;RHO;1941;1943;1990;1990;2;5;4;1;0;5;0;L1074;1941;1960;x
克拉特巴克 ;553005;RHO;1941;1943;1990;1990;3;4;0;1;0;5;0;L1078;1941;1960;x
德 伯格 ;553006;RHO;1930;1930;1990;1990;2;4;576;1;0;5;0;L1094;1930;1942;x
格里格 ;553007;RHO;1939;1943;1946;1990;1;6;16;3;0;5;0;M553038;1939;1960;x
基拉尔尼 ;553008;RHO;1930;1990;1990;1990;3;4;4;0;0;5;0;L553008;1930;1942;x
劳埃德 ;553009;RHO;1939;1990;1990;1990;3;4;1;0;0;5;0;L1195;1939;1960;x
姆布尔努 ;553010;RHO;1930;1941;1990;1990;2;3;0;1;0;5;0;M553042;1930;1960;x
纽厄尔-克拉克 ;553011;RHO;1930;1940;1990;1990;2;3;2;1;0;5;0;L553011;1930;1960;x
尼科尔森 ;553012;RHO;1930;1990;1990;1990;3;3;1;0;0;5;0;M553035;1930;1943;x
雷斯 ;553013;RHO;1941;1990;1990;1990;3;4;1;0;0;5;0;L1260;1941;1960;x
萨默塞特 ;553014;RHO;1939;1990;1990;1990;3;3;128;0;0;5;0;L1284;1939;1947;x
斯坦利 ;553015;RHO;1930;1930;1990;1990;2;6;1;0;0;5;0;M553039;1930;1943;x
桑顿 ;553016;RHO;1937;1990;1990;1990;3;5;257;0;0;5;0;L553016;1937;1960;x
耶塔三世 ;553017;RHO;1930;1930;1930;1990;1;2;0;0;0;5;0;M553011;1930;1960;x
约莫胡卢 ;553018;RHO;1939;1943;1990;1990;2;2;2;1;0;5;0;M553021;1939;1960;x
瓦 鲁图恩加 ;553019;RHO;1940;1945;1990;1990;3;3;32;1;0;5;0;M553041;1940;1960;x
德鲁蒙德 ;553020;RHO;1930;1990;1990;1990;3;3;2560;0;0;5;1;M553009;1930;1942;x
古尔德 ;553021;RHO;1941;1990;1990;1990;3;3;1024;0;0;5;1;M74009;1941;1960;x
斯宽斯 ;553022;RHO;1940;1990;1990;1990;3;4;4096;0;0;5;1;M553045;1940;1960;x
瓦 鲁图恩加 ;553023;RHO;1940;1990;1990;1990;3;2;8192;0;0;5;1;M553041;1940;1960;x
耶塔三世 ;553024;RHO;1930;1930;1930;1990;1;2;0;0;0;5;1;M553011;1930;1960;x
阿登-克拉克 ;553025;RHO;1930;1930;1990;1990;2;3;131072;1;0;5;2;M551008;1930;1960;x
克鲁谢尔 ;553026;RHO;1930;1990;1990;1990;3;3;32768;0;0;5;2;M553048;1930;1960;x
麦肯齐-肯尼迪 ;553027;RHO;1938;1944;1990;1990;2;4;16384;1;0;5;2;M553014;1938;1960;x
普拉吉斯 ;553028;RHO;1940;1990;1990;1990;3;5;4096;0;0;5;2;L553028;1940;1960;x
史蒂文森 ;553029;RHO;1930;1990;1990;1990;3;2;0;0;0;5;2;L553029;1930;1960;x
瓦 鲁图恩加 ;553030;RHO;1940;1945;1990;1990;2;2;65536;1;0;5;2;M553041;1940;1960;x
