Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
德 拉 埃斯普利亚拉 ;350000;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350000;1945;1960;x
菲格雷斯 费雷尔 ;350001;COS;1939;1942;1945;1990;2;5;4;2;0;2;0;L350001;1939;1960;x
洛伦佐 布雷内斯 ;350002;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350002;1945;1960;x
马歇尔 希门尼斯 ;350003;COS;1945;1990;1990;1990;3;3;256;0;0;5;0;L350003;1945;1960;x
马滕 沙瓦里亚 ;350004;COS;1930;1942;1990;1990;2;3;2;1;0;2;0;L350004;1930;1960;x
纳瓦伊斯 格尔 ;350005;COS;1945;1990;1990;1990;3;3;16;0;0;3;0;L350005;1945;1960;x
奥尔利奇 博尔马里奇 ;350006;COS;1930;1939;1990;1990;2;3;128;1;0;3;0;L350006;1930;1945;x
奥图诺 萨夫拉多 ;350007;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350007;1945;1960;x
拉米雷斯 阿尔坎塔拉 ;350008;COS;1945;1990;1990;1990;3;3;1;0;0;3;0;L350008;1945;1960;x
拉米雷斯 y 拉米雷斯 ;350009;COS;1930;1930;1990;1990;2;5;576;1;0;5;0;L350009;1930;1940;x
罗森多 阿尔盖洛 ;350010;COS;1945;1990;1990;1990;3;3;1;0;0;2;0;L350010;1945;1960;x
罗斯 卡多诺  E. ;350011;COS;1939;1945;1990;1990;2;3;4;1;0;3;0;L350011;1939;1960;x
罗斯 卡多诺  S. ;350012;COS;1945;1990;1990;1990;3;3;0;0;0;3;0;L350012;1945;1960;x
圣 雷纳尔多 ;350013;COS;1940;1990;1990;1990;3;3;0;0;0;4;0;L350013;1940;1945;x
西纳亚 卡卢法 ;350014;COS;1945;1945;1990;1990;2;3;0;1;0;3;0;L350014;1945;1947;x
蒂诺科 ;350015;COS;1930;1930;1930;1990;1;3;2;1;0;4;0;L350015;1930;1939;x
博略 希门尼斯 ;350016;COS;1938;1990;1990;1990;3;3;128;0;0;3;0;L350016;1938;1946;x
萨莫拉  A. ;350017;COS;1930;1942;1945;1990;2;3;0;2;0;3;0;L350017;1930;1960;x
萨莫拉  E. ;350018;COS;1945;1990;1990;1990;3;3;0;0;0;5;0;L350018;1945;1960;x
阿布雷乌 卡斯特罗 ;350019;COS;1943;1990;1990;1990;3;3;0;0;0;3;1;L350019;1943;1960;x
华雷斯 坎波西诺 ;350020;COS;1939;1945;1990;1990;2;3;0;1;0;5;1;L350020;1939;1960;x
西德勒 门多萨 ;350021;COS;1945;1990;1990;1990;3;3;0;0;0;4;1;L350021;1945;1960;x
瓦凯扎 科尔特斯 ;350022;COS;1930;1943;1990;1990;3;3;1024;1;0;5;1;L350022;1930;1945;x
马乔 努涅斯 ;350023;COS;1940;1990;1990;1990;3;4;8192;0;0;3;2;L350023;1940;1945;x
帕迪利亚 塞利恩 ;350024;COS;1945;1990;1990;1990;3;3;0;0;0;3;2;L350024;1945;1960;x
乌里贝 阿尔波维达 ;350025;COS;1945;1990;1990;1990;3;3;0;0;0;3;2;L350025;1945;1960;x
萨莫拉 ;350026;COS;1930;1940;1990;1990;2;3;0;1;0;3;2;L350026;1930;1960;x
