Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿尔马桑 ;4500;MEX;1941;1945;1990;1990;3;5;32;1;0;1;0;L4500;1941;1960;x
阿尔瓦雷兹 阿尔格雷 ;4501;MEX;1930;1990;1990;1990;3;4;128;0;0;5;0;L4501;1930;1946;x
阿马罗 多明格斯 ;4502;MEX;1930;1938;1990;1990;2;6;16;1;0;5;0;L4502;1930;1944;x
阿维拉 卡马乔 ;4503;MEX;1930;1930;1940;1990;1;5;0;1;0;5;0;L4503;1930;1945;x
巴列斯特罗斯 米兰达 ;4504;MEX;1939;1990;1990;1990;3;4;32;0;0;1;0;L4504;1939;1960;x
卡勒 德尔 里奥 ;4505;MEX;1938;1941;1990;1990;2;4;128;1;0;3;0;L4505;1938;1945;x
卡勒 普卢塔科 ;4506;MEX;1930;1930;1990;1990;2;4;2;1;0;3;0;L4506;1930;1939;x
卡德纳斯 德尔 里奥 ;4507;MEX;1930;1930;1930;1990;1;4;2;1;0;5;0;L4507;1930;1944;x
卡德纳斯 罗德里格斯 ;4508;MEX;1942;1945;1990;1990;3;6;256;1;0;5;0;L4508;1942;1960;x
迪亚兹 奥瓦列 ;4509;MEX;1930;1939;1990;1990;2;4;1;1;0;4;0;L4509;1930;1943;x
埃斯特拉达 雷诺索 ;4510;MEX;1930;1930;1930;1990;1;6;513;1;0;5;0;L4510;1930;1940;x
菲格罗亚 菲格罗亚 ;4511;MEX;1939;1943;1946;1990;2;5;2;2;0;5;0;L4511;1939;1960;x
加西亚 巴拉甘 ;4512;MEX;1942;1944;1990;1990;3;6;256;1;0;5;0;L4512;1942;1960;x
加尔扎 西勒 ;4513;MEX;1930;1990;1990;1990;3;4;1;0;0;3;0;L4513;1930;1939;x
吉耶尔莫 比利亚西纳 ;4514;MEX;1938;1941;1990;1990;2;4;1;1;0;5;0;L4514;1938;1946;x
埃尔南斯 克鲁姆 ;4515;MEX;1930;1990;1990;1990;3;4;128;0;0;4;0;L4515;1930;1942;x
希尔 ;4516;MEX;1930;1930;1990;1990;2;6;516;1;0;5;0;L4516;1930;1939;x
亚拉 科罗纳 ;4517;MEX;1939;1942;1990;1990;2;4;0;1;0;5;0;L4517;1939;1960;x
拉拉 别霍 ;4518;MEX;1940;1990;1990;1990;3;4;4;1;0;4;0;L4518;1940;1960;x
利蒙 马克斯 ;4519;MEX;1939;1942;1945;1990;2;5;4;2;0;5;0;L4519;1939;1960;x
马恰斯 瓦伦祖埃拉 ;4520;MEX;1939;1941;1990;1990;2;5;0;1;0;5;0;L4520;1939;1947;x
穆吉卡 巴尔德斯 ;4521;MEX;1930;1930;1990;1990;2;6;528;1;0;2;0;L4521;1930;1939;x
奥拉切亚 阿维莱斯 ;4522;MEX;1943;1946;1990;1990;3;7;256;1;0;5;0;L4522;1943;1960;x
帕拉福斯 ;4523;MEX;1930;1930;1930;1990;1;4;64;1;0;2;0;L4523;1930;1938;x
普罗 迪亚兹 ;4524;MEX;1939;1990;1990;1990;3;4;2;0;0;3;0;L4524;1939;1960;x
基罗加 埃斯卡米利亚 ;4525;MEX;1930;1939;1942;1990;1;5;0;2;0;5;0;L4525;1930;1947;x
拉莫斯 桑托斯 ;4526;MEX;1941;1945;1990;1990;3;5;1;1;0;3;0;L4526;1941;1960;x
罗雅斯 拉佐 ;4527;MEX;1943;1990;1990;1990;3;5;128;0;0;5;0;L4527;1943;1960;x
