Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿卜杜拉一世 ;558000;ARA;1930;1930;1930;1930;0;3;4;0;0;5;0;M556008;1930;1960;x
阿布拉什 ;558001;ARA;1942;1990;1990;1990;3;2;0;0;0;5;0;M528054;1942;1960;x
阿弗拉坦 帕夏 ;558002;ARA;1930;1930;1941;1990;2;3;0;1;0;5;0;M512083;1930;1943;x
阿赫蒂 ;558003;ARA;1930;1940;1990;1990;2;3;2;1;0;5;0;M556029;1930;1960;x
阿尔-阿布德 ;558004;ARA;1945;1990;1990;1990;3;2;0;1;0;5;0;L529000;1945;1960;x
阿尔-阿米尔 ;558005;ARA;1941;1990;1990;1990;3;2;0;0;0;5;0;L556002;1941;1960;x
阿尔-阿拉伯 ;558006;ARA;1944;1990;1990;1990;3;2;128;0;0;5;0;L529000;1944;1960;x
阿尔-阿斯兰 ;558007;ARA;1943;1990;1990;1990;3;2;0;0;0;5;0;L528001;1943;1960;x
阿尔-菲契里 ;558008;ARA;1943;1990;1990;1990;3;2;16;0;0;5;0;L528002;1943;1960;x
阿尔-高齐 ;558009;ARA;1930;1930;1930;1990;1;3;576;1;0;5;0;M528024;1930;1946;x
阿尔-哈希米 ;558010;ARA;1939;1990;1990;1990;3;5;16;0;0;5;0;L556003;1939;1960;x
阿尔-哈西奇 ;558011;ARA;1930;1990;1990;1990;3;2;1;0;0;5;0;L529002;1930;1946;x
阿尔-加法尔 ;558012;ARA;1930;1990;1990;1990;3;2;0;0;0;5;0;M556031;1930;1943;x
阿尔-纳塞尔 ;558013;ARA;1945;1990;1990;1990;3;5;256;0;0;5;0;L512001;1945;1960;x
阿尔-夸武吉 ;558014;ARA;1930;1943;1990;1990;2;2;2;1;0;5;0;M528049;1930;1960;x
阿尔-施舍克里 ;558015;ARA;1937;1942;1945;1990;2;3;0;2;0;5;0;M528051;1937;1960;x
阿尔-瓦利 ;558016;ARA;1940;1990;1990;1990;3;2;2;0;0;5;0;M556028;1940;1960;x
阿尔-扎伊姆 ;558017;ARA;1930;1942;1945;1990;2;3;0;2;0;5;0;M528047;1930;1960;x
阿米尔 ;558018;ARA;1945;1990;1990;1990;3;4;4;0;0;5;0;L512002;1945;1960;x
安-努克莱希 ;558019;ARA;1930;1930;1990;1990;2;3;513;1;0;5;0;M512016;1930;1942;x
奥恩 ;558020;ARA;1944;1990;1990;1990;3;2;128;0;0;5;0;L529003;1944;1960;x
阿斯-萨达特 ;558021;ARA;1944;1946;1990;1990;2;5;4;1;0;3;0;L512004;1944;1960;x
阿扎姆 ;558022;ARA;1930;1990;1990;1990;3;2;256;0;0;5;0;M529057;1930;1946;x
巴拉卡特 ;558023;ARA;1943;1945;1990;1990;2;2;2;1;0;5;0;L529005;1943;1960;x
本 贾米勒 ;558024;ARA;1938;1941;1990;1990;3;3;32;1;0;5;0;L556006;1938;1960;x
贝朗 帕夏 ;558025;ARA;1930;1930;1990;1990;2;3;514;1;0;5;0;L512005;1930;1943;x
比塔尔 ;558026;ARA;1945;1990;1990;1990;3;2;0;0;0;5;0;L529006;1945;1960;x
沙库尔 ;558027;ARA;1939;1944;1990;1990;2;2;2;1;0;5;0;L528012;1939;1960;x
谢哈卜  A. ;558028;ARA;1944;1990;1990;1990;3;2;32;0;0;5;0;L529009;1944;1960;x
谢哈卜  F. ;558029;ARA;1939;1942;1944;1990;1;3;0;2;0;5;0;M529056;1939;1960;x
达希尔 ;558030;ARA;1930;1990;1990;1990;3;2;1;0;0;5;0;L529011;1930;1945;x
埃尔-哈基姆 阿米尔 ;558031;ARA;1938;1939;1942;1946;1;4;0;3;0;5;0;L512006;1938;1960;x
埃尔-哈姆扎 马卡维 ;558032;ARA;1946;1990;1990;1990;3;3;128;0;0;5;0;L512007;1946;1960;x
埃尔-尼扎尔 阿里 ;558033;ARA;1938;1942;1990;1990;2;4;256;1;0;5;0;L556009;1938;1960;x
埃尔-里哈茨 ;558034;ARA;1930;1990;1990;1990;3;2;128;0;0;5;0;L556010;1930;1960;x
法蒂 帕夏 ;558035;ARA;1930;1930;1930;1930;0;2;512;1;0;5;0;L512008;1930;1940;x
福阿德 帕夏 ;558036;ARA;1930;1930;1990;1990;2;3;513;1;0;5;0;L512009;1930;1942;x
加尼姆 ;558037;ARA;1941;1944;1990;1990;2;2;2;1;0;5;0;M529053;1941;1960;x
加伊布 ;558038;ARA;1943;1946;1990;1990;2;4;128;1;0;5;0;L512010;1943;1960;x
戈克泰 ;558039;ARA;1930;1938;1943;1990;2;5;1;2;0;5;0;L512011;1930;1960;x
哈姆扎 ;558040;ARA;1930;1990;1990;1990;3;4;16;0;0;5;0;L512012;1930;1943;x
亚德 ;558041;ARA;1941;1990;1990;1990;3;2;1;0;0;5;0;M529059;1941;1960;x
卡迈勒 ;558042;ARA;1930;1930;1938;1990;1;3;2;1;0;5;0;M512087;1930;1945;x
赫拉特 ;558043;ARA;1930;1990;1990;1990;3;2;0;0;0;5;0;L529017;1930;1960;x
拉胡德 ;558044;ARA;1938;1943;1990;1990;2;2;16;1;0;5;0;L529018;1938;1960;x
梅奇特 帕夏 ;558045;ARA;1930;1930;1990;1990;2;4;514;1;0;5;0;M556032;1930;1945;x
纳伊夫 ;558046;ARA;1930;1930;1942;1990;2;3;1;1;0;5;0;M556012;1930;1960;x
纳吉布 ;558047;ARA;1939;1942;1945;1990;1;4;1;2;0;5;0;M512088;1939;1960;x
纳乌法伊 ;558048;ARA;1930;1942;1990;1990;2;2;0;1;0;5;0;M529045;1930;1960;x
纳什兰 ;558049;ARA;1939;1942;1990;1990;2;3;0;1;0;5;0;M512080;1939;1960;x
奥贝德 ;558050;ARA;1943;1990;1990;1990;3;2;1;0;0;5;0;L529020;1943;1960;x
