Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
阿弗拉坦 帕夏 ;512000;EGY;1930;1930;1941;1990;2;3;0;1;0;5;0;M512083;1930;1943;x
阿尔-纳塞尔 ;512001;EGY;1945;1949;1952;1990;1;5;256;2;0;5;0;L512001;1945;1960;x
阿米尔 ;512002;EGY;1945;1990;1990;1990;3;4;4;0;0;5;0;L512002;1945;1960;x
安-努克莱希 ;512003;EGY;1930;1930;1990;1990;2;3;513;1;0;5;0;M512016;1930;1942;x
阿斯-萨达特 ;512004;EGY;1944;1946;1990;1990;2;5;4;1;0;3;0;L512004;1944;1960;x
贝朗 帕夏 ;512005;EGY;1930;1930;1990;1990;2;3;514;1;0;5;0;L512005;1930;1943;x
埃尔-哈基姆 阿米尔 ;512006;EGY;1938;1939;1942;1946;1;4;0;3;0;5;0;L512006;1938;1960;x
埃尔-哈姆扎 马卡维 ;512007;EGY;1946;1990;1990;1990;3;3;128;0;0;5;0;L512007;1946;1960;x
法蒂 帕夏 ;512008;EGY;1930;1930;1930;1930;0;2;514;1;0;5;0;L512008;1930;1940;x
福阿德 帕夏 ;512009;EGY;1930;1930;1990;1990;2;3;513;1;0;5;0;L512009;1930;1942;x
加伊布 ;512010;EGY;1943;1946;1990;1990;2;4;128;1;0;5;0;L512010;1943;1960;x
戈克泰 ;512011;EGY;1930;1938;1943;1990;2;5;1;2;0;5;0;L512011;1930;1960;x
哈姆扎 ;512012;EGY;1930;1990;1990;1990;3;4;16;0;0;5;0;L512012;1930;1943;x
卡迈勒 ;512013;EGY;1930;1930;1938;1990;1;3;2;1;0;5;0;M512087;1930;1945;x
纳吉布 ;512014;EGY;1939;1942;1945;1990;1;4;1;2;0;5;0;M512088;1939;1960;x
纳什兰 ;512015;EGY;1939;1942;1990;1990;2;3;0;1;0;5;0;M512080;1939;1960;x
勒费 帕夏 ;512016;EGY;1930;1938;1990;1990;2;3;0;1;0;5;0;L512016;1930;1960;x
萨布里 帕夏 ;512017;EGY;1930;1930;1930;1990;1;3;514;1;0;5;0;M512007;1930;1940;x
萨利赫 帕夏 ;512018;EGY;1930;1941;1990;1990;2;3;1;1;0;5;0;L512018;1930;1960;x
萨利姆 帕夏 ;512019;EGY;1930;1939;1990;1990;2;3;0;1;0;5;0;L512019;1930;1945;x
西里 帕夏 ;512020;EGY;1930;1930;1941;1990;1;4;2;1;0;5;0;L512020;1930;1946;x
苏莱曼 ;512021;EGY;1930;1938;1990;1990;2;3;0;1;0;5;0;M512048;1930;1960;x
塔布里尔 帕夏 ;512022;EGY;1930;1930;1930;1990;1;4;512;1;0;5;0;L512022;1930;1939;x
陶菲克 ;512023;EGY;1943;1990;1990;1990;3;4;256;0;0;5;0;L512023;1943;1960;x
叶海亚 帕夏 ;512024;EGY;1930;1930;1990;1990;2;4;513;1;0;5;0;M512029;1930;1941;x
齐瓦尔 帕夏 ;512025;EGY;1930;1930;1990;1990;2;2;0;0;0;5;0;M512009;1930;1941;x
阿弗拉坦 帕夏 ;512026;EGY;1930;1930;1941;1990;2;3;0;1;0;5;1;M512083;1930;1960;x
阿兹米 帕夏 ;512027;EGY;1938;1943;1990;1990;2;3;8192;1;0;5;1;M512096;1938;1960;x
福阿德 帕夏 ;512028;EGY;1930;1930;1990;1990;2;2;0;0;0;5;1;L512009;1930;1943;x
哈米德 帕夏 ;512029;EGY;1930;1930;1990;1990;2;3;0;0;0;5;1;L512029;1930;1960;x
齐瓦尔 帕夏 ;512030;EGY;1930;1930;1930;1990;1;3;0;1;0;5;1;M512009;1930;1945;x
阿尔-纳塞尔 ;512031;EGY;1945;1990;1990;1990;3;3;0;0;0;5;2;L512001;1945;1960;x
阿兹米 帕夏 ;512032;EGY;1938;1943;1990;1990;2;3;131072;1;0;5;2;M512096;1938;1960;x
埃尔-哈姆扎 马卡维 ;512033;EGY;1946;1990;1990;1990;3;3;0;0;0;5;2;L512012;1946;1960;x
苏莱曼 ;512034;EGY;1930;1938;1990;1990;2;3;4096;1;0;5;2;M512048;1930;1960;x
陶菲克 ;512035;EGY;1943;1990;1990;1990;3;3;0;0;0;5;2;L512023;1943;1960;x
沙菲;512036;EGY;1941;1990;1990;1990;3;5;4;2;0;5;0;L_EGY_El_Shafai_Hussein;1941;1990;x
