Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
卡德纳斯 罗亚 ;9977001;U77;1941;1990;1990;1990;3;5;256;0;0;5;0;L180000;1941;1960;x
卡斯塔涅达 桑切斯 ;9977002;U77;1930;1930;1939;1990;1;3;1;1;0;3;0;L180001;1930;1945;x
福利奥 洛扎诺 ;9977003;U77;1938;1990;1990;1990;3;4;32;0;0;4;0;L180002;1938;1960;x
盖坦 瓦尔加斯 ;9977004;U77;1942;1944;1946;1990;2;4;0;2;0;5;0;L180003;1942;1960;x
加尔韦斯 塞拉诺 ;9977005;U77;1930;1939;1990;1990;2;3;64;1;0;2;0;L180004;1930;1946;x
格尔曼 奥坎波 ;9977006;U77;1943;1990;1990;1990;3;3;4;0;0;3;0;L180005;1943;1960;x
隆多尼奥 隆多尼奥 ;9977007;U77;1930;1941;1990;1990;2;3;128;1;0;2;0;L180006;1930;1946;x
马丁内斯 佩雷斯 ;9977008;U77;1944;1990;1990;1990;3;4;128;0;0;5;0;L180007;1944;1960;x
门迭塔 利昂 ;9977009;U77;1939;1945;1990;1990;3;4;0;1;0;4;0;L180008;1939;1960;x
梅尔卡多 ;9977010;U77;1930;1930;1990;1990;2;3;1;0;0;4;0;L180009;1930;1945;x
梅尔卡多 桑切斯 ;9977011;U77;1930;1939;1943;1990;2;3;128;2;0;5;0;L180010;1930;1960;x
莫蒂斯 阿尔凯 ;9977012;U77;1938;1942;1990;1990;2;3;4;1;0;4;0;L180011;1938;1946;x
帕迪利亚 曼里克 ;9977013;U77;1940;1990;1990;1990;3;3;4;0;0;3;0;L180012;1940;1960;x
彼德拉伊塔 阿朗戈 ;9977014;U77;1930;1939;1990;1990;2;3;1;1;0;3;0;L180013;1930;1946;x
彼德拉伊塔 埃斯科巴尔 ;9977015;U77;1930;1990;1990;1990;3;5;0;0;0;4;0;L180014;1930;1941;x
波里尔 埃斯科巴尔 ;9977016;U77;1930;1930;1930;1930;0;5;514;1;0;5;0;L180015;1930;1940;x
基诺内斯 ;9977017;U77;1930;1938;1943;1990;1;5;64;2;0;4;0;L180016;1930;1960;x
拉莫斯 瓦斯克斯 ;9977018;U77;1945;1990;1990;1990;3;3;0;0;0;4;0;L180017;1945;1960;x
罗雅斯 皮尼拉 ;9977019;U77;1930;1939;1942;1946;1;5;1;4;0;4;0;L180018;1930;1960;x
罗梅罗 阿尔贝罗 ;9977020;U77;1943;1945;1990;1990;2;3;0;1;0;4;0;L180019;1943;1960;x
鲁伊斯 马雷斯 ;9977021;U77;1930;1939;1990;1990;2;3;2;1;0;3;0;L180020;1930;1947;x
塔马约 ;9977022;U77;1943;1990;1990;1990;3;4;256;0;0;3;0;L180022;1943;1960;x
比利亚米尔 塞斯佩德 ;9977023;U77;1938;1943;1990;1990;3;5;256;1;0;2;0;L180023;1938;1960;x
阿塞韦多 ;9977024;U77;1930;1930;1930;1990;1;3;8704;1;0;5;1;L180024;1930;1960;x
巴兰萨 莫拉莱斯 ;9977025;U77;1942;1990;1990;1990;3;3;1024;0;0;5;1;L180025;1942;1960;x
